centerline_arc_length_pixel,normalized_centerline_position,apparent_diameter_pixel,reference_diameter_pixel,diameter_stenosis_percent
154.98275605729694,0.2780878559465182,11.379479,11.68021357245597,2.5747317232365985
156.39696961967005,0.280625400299294,11.360535,11.685663940633003,2.7822918262583594
157.39696961967005,0.2824197151187034,11.328474,11.689517932930944,3.088612295242986
158.39696961967005,0.2842140299381128,11.333365,11.693371925228886,3.078722605953434
159.81118318204315,0.2867515742908886,11.344931,11.698822293405918,3.0250194056001636
160.81118318204315,0.288545889110298,11.344844,11.702676285703859,3.0576973380018537
162.22539674441626,0.2910834334630738,11.364522,11.70812665388089,2.934753643797931
163.22539674441626,0.2928777482824832,11.423428,11.711980646178834,2.4637426675211245
164.63961030678936,0.295415292635259,11.441216,11.717431014355864,2.35729611043938
166.05382386916247,0.2979528369880348,11.468769,11.722881382532895,2.167660839980815
167.05382386916247,0.2997471518074442,11.425967,11.726735374830838,2.5648072436654394
168.46803743153558,0.30228469616021997,11.441318,11.732185743007868,2.4792326944929677
169.46803743153558,0.30407901097962936,11.385676,11.73603973530581,2.985362688229798
170.88225099390868,0.30661655533240517,11.387548,11.741490103482842,3.014452626609807
172.2964645562818,0.309154099685181,11.317791,11.746940471659872,3.653287318411095
173.2964645562818,0.3109484145045904,11.30491,11.750794463957815,3.794507334884598
174.7106781186549,0.3134859588573662,11.300202,11.756244832134847,3.8791507743896787
176.124891681028,0.316023503210142,11.304809,11.761695200311877,3.884530043437772
177.5391052434011,0.3185610475629178,11.319865,11.767145568488909,3.801094659193046
178.5391052434011,0.3203553623823272,11.346512,11.770999560786851,3.6062164285576044
179.95331880577422,0.322892906735103,11.335818,11.776449928963881,3.741633861743934
181.36753236814732,0.3254304510878788,11.338666,11.781900297140913,3.761993598173916
182.78174593052043,0.32796799544065464,11.274937,11.787350665317945,4.347151483328951
183.78174593052043,0.32976231026006403,11.273136,11.791204657615888,4.393686088429088
185.19595949289354,0.33229985461283984,11.253147,11.796655025792917,4.6073052010117985
186.61017305526664,0.33483739896561565,11.234435,11.80210539396995,4.809907160954989
188.02438661763975,0.33737494331839146,11.248415,11.80755576214698,4.735448894964006
189.43860018001286,0.3399124876711673,11.276761,11.81300613032401,4.539446347655681
190.85281374238596,0.3424500320239431,11.289195,11.818456498501043,4.478261927335344
192.26702730475907,0.3449875763767189,11.256155,11.823906866678074,4.801728050142348
193.68124086713217,0.3475251207294947,11.235803,11.829357234855106,5.017640203260934
194.68124086713217,0.3493194355489041,11.247504,11.833211227153047,4.949687634199338
196.09545442950528,0.3518569799016799,11.259844,11.838661595330079,4.889216271410747
197.5096679918784,0.3543945242544557,11.253358,11.84411196350711,4.987744780353446
198.9238815542515,0.35693206860723153,11.258323,11.84956233168414,4.989548131612993
200.3380951166246,0.35946961296000735,11.293065,11.855012699861172,4.740168930918106
201.7523086789977,0.36200715731278316,11.306705,11.860463068038204,4.668937376289837
203.1665222413708,0.36454470166555897,11.32952,11.865913436215235,4.520454439295333
204.1665222413708,0.36633901648496836,11.360372,11.869767428513176,4.291540183246367
205.58073580374392,0.3688765608377441,11.3429365,11.875217796690208,4.482286472509641
206.99494936611703,0.3714141051905199,11.417106,11.88066816486724,3.901821713145774
208.40916292849013,0.37395164954329574,11.388457,11.88611853304427,4.186911256033052
209.82337649086324,0.37648919389607155,11.419323,11.891568901221302,3.971266849772056
210.82337649086324,0.37828350871548094,11.530148,11.895422893519244,3.0707217750788494
212.23759005323635,0.38082105306825675,11.575536,11.900873261696274,2.7337278560257996
213.65180361560945,0.38335859742103257,11.695379,11.906323629873306,1.7717003100931346
214.65180361560945,0.38515291224044196,11.771316,11.910177622171249,1.1659108027638116
216.06601717798256,0.38769045659321777,11.874151,11.915627990348279,0.3480870712267674
217.06601717798256,0.38948477141262716,11.957311,11.919481982646221,0.0
218.48023074035567,0.392022315765403,11.991501,11.924932350823253,0.0
219.89444430272877,0.3945598601181788,12.047531,11.930382719000283,0.0
220.89444430272877,0.3963541749375882,12.055053,11.934236711298226,0.0
222.30865786510188,0.398891719290364,12.076062,11.939687079475258,0.0
223.72287142747498,0.4014292636431398,12.083609,11.94513744765229,0.0
224.72287142747498,0.4032235784625492,12.07929,11.94899143995023,0.0
226.1370849898481,0.405761122815325,12.139233,11.954441808127262,0.0
227.1370849898481,0.4075554376347344,12.114796,11.958295800425203,0.0
228.1370849898481,0.4093497524541438,12.072482,11.962149792723146,0.0
229.5512985522212,0.4118872968069196,12.060265,11.967600160900178,0.0
230.5512985522212,0.413681611626329,12.042118,11.971454153198119,0.0
231.5512985522212,0.4154759264457384,12.0818205,11.975308145496061,0.0
232.9655121145943,0.4180134707985142,12.024599,11.980758513673093,0.0
233.9655121145943,0.41980778561792353,12.1103,11.984612505971034,0.0
235.3797256769674,0.42234532997069935,12.178993,11.990062874148066,0.0
236.3797256769674,0.42413964479010874,12.164983,11.993916866446009,0.0
237.79393923934052,0.42667718914288455,12.19878,11.999367234623039,0.0
238.79393923934052,0.42847150396229394,12.206793,12.003221226920981,0.0
239.79393923934052,0.43026581878170334,12.253621,12.007075219218923,0.0
240.79393923934052,0.43206013360111273,12.251279,12.010929211516865,0.0
242.20815280171362,0.43459767795388854,12.226813,12.016379579693897,0.0
243.20815280171362,0.43639199277329793,12.215306,12.020233571991838,0.0
244.20815280171362,0.4381863075927073,12.158101,12.02408756428978,0.0
245.62236636408673,0.44072385194548314,12.180026,12.029537932466813,0.0
246.62236636408673,0.44251816676489253,12.169454,12.033391924764754,0.0
247.62236636408673,0.4443124815843019,12.153956,12.037245917062696,0.0
248.62236636408673,0.4461067964037113,12.177707,12.04109990936064,0.0
249.62236636408673,0.4479011112231207,12.117471,12.04495390165858,0.0
251.03657992645984,0.4504386555758965,12.087161,12.050404269835612,0.0
252.03657992645984,0.4522329703953059,12.13041,12.054258262133555,0.0
253.03657992645984,0.4540272852147153,12.115441,12.058112254431496,0.0
254.03657992645984,0.4558216000341247,12.076144,12.061966246729439,0.0
255.03657992645984,0.45761591485353403,12.024069,12.06582023902738,0.3460304049191129
256.0365799264598,0.45941022967294337,12.062677,12.069674231325322,0.05797047847663912
257.4507934888329,0.4619477740257192,12.043067,12.075124599502354,0.26548480542457925
